Name,City,State,Details URL
Akshara Cinemas Theatre,Ravulapalem,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-akshara-cinemas-ravulapalem-andhra-pradesh.html
Alakh Nanda Talkies Theatre,Ambikapur,Chhattisgarh,https://www.cinemaprofile.com/theatre/view-alakh-nanda-talkies-ambikapur-chhattisgarh.html
Alangar Theatre,Madurai,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-alangar-theatre-madurai-tamil-nadu.html
Alangar Theatre,Tirumayam,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-alangar-theatre-tirumayam-tamil-nadu.html
Alankar Cinema Theatre,Khatav,Maharashtra,https://www.cinemaprofile.com/theatre/view-alankar-cinema-khatav-maharashtra.html
Alankar Cinema Theatre,Devgadh Baria,Gujarat,https://www.cinemaprofile.com/theatre/view-alankar-cinema-devgadh-baria-gujarat.html
Alankar Cinema Theatre,Surat,Gujarat,https://www.cinemaprofile.com/theatre/view-alankar-cinema-surat-gujarat.html
Alankar cinema Theatre,Sagar,Madhya Pradesh,https://www.cinemaprofile.com/theatre/view-alankar-cinema-sagar-madhya-pradesh.html
Alankar Cinemas Theatre,Hyderabad,Telangana,https://www.cinemaprofile.com/theatre/view-alankar-cinemas-hyderabad-telangana.html
Alankar Cineplex Theatre,Bardoli,Gujarat,https://www.cinemaprofile.com/theatre/view-alankar-cineplex-bardoli-gujarat.html
Alankar Movies Theatre,Koyilandi,Kerala,https://www.cinemaprofile.com/theatre/view-alankar-movies-koyilandi-kerala.html
Alankar Talkies Theatre,Chhota Udaipur,Gujarat,https://www.cinemaprofile.com/theatre/view-alankar-talkies-chhota-udaipur-gujarat.html
Alankar Talkies Theatre,Pune,Maharashtra,https://www.cinemaprofile.com/theatre/view-alankar-talkies-pune-maharashtra.html
Alankar Talkies Theatre,Bijapur,Karnataka,https://www.cinemaprofile.com/theatre/view-alankar-talkies-bijapur-karnataka.html
Alankar Talkies Theatre,Nagbhid,Maharashtra,https://www.cinemaprofile.com/theatre/view-alankar-talkies-nagbhid-maharashtra.html
Alankar Theatre,Kottayam,Kerala,https://www.cinemaprofile.com/theatre/view-alankar-theatre-kottayam-kerala.html
Alankar Theatre,Vijayawada,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-alankar-theatre-vijayawada-andhra-pradesh.html
Alankar Theatre,Bardez,Goa,https://www.cinemaprofile.com/theatre/view-alankar-theatre-bardez-goa.html
Alankar Theatre,Koyilandi,Kerala,https://www.cinemaprofile.com/theatre/view-alankar-theatre-koyilandi-kerala.html
Alankar Theatre,Pudukkottai,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-alankar-theatre-pudukkottai-tamil-nadu.html
Alankar Theatre,Nandgaon,Maharashtra,https://www.cinemaprofile.com/theatre/view-alankar-theatre-nandgaon-maharashtra.html
Alankar Theatre,Jammalamadugu,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-alankar-theatre-jammalamadugu-andhra-pradesh.html
Alankar Theatre,Omalur,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-alankar-theatre-omalur-tamil-nadu.html
Alankar Theatre,Pavagada,Karnataka,https://www.cinemaprofile.com/theatre/view-alankar-theatre-pavagada-karnataka.html
Alankar Theatre,Chirala,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-alankar-theatre-chirala-andhra-pradesh.html
Alankar Theatre,Udupi,Karnataka,https://www.cinemaprofile.com/theatre/view-alankar-theatre-udupi-karnataka.html
Alankar Theatre,Shirpur,Maharashtra,https://www.cinemaprofile.com/theatre/view-alankar-theatre-shirpur-maharashtra.html
Alankar Theatre,Coimbatore,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-alankar-theatre-coimbatore-tamil-nadu.html
Alankar Theatre,Salem,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-alankar-theatre-salem-tamil-nadu.html
Alankar Theatre,Suryapet,Telangana,https://www.cinemaprofile.com/theatre/view-alankar-theatre-suryapet-telangana.html
Alankar Theatre,Dachepalle,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-alankar-theatre-dachepalle-andhra-pradesh.html
Alankar Theatre,Hoskote,Karnataka,https://www.cinemaprofile.com/theatre/view-alankar-theatre-hoskote-karnataka.html
Alankar Theatre,Tenali,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-alankar-theatre-tenali-andhra-pradesh.html
Alankar Theatre,Ponani,Kerala,https://www.cinemaprofile.com/theatre/view-alankar-theatre-ponani-kerala.html
Alankar Theatre,Bapatla,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-alankar-theatre-bapatla-andhra-pradesh.html
Albert Theatre,Chennai,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-albert-theatre-chennai-tamil-nadu.html
Alex Theatre,Ottapalam,Kerala,https://www.cinemaprofile.com/theatre/view-alex-theatre-ottapalam-kerala.html
Aleya Cinema Theatre,Kolkata,West Bengal,https://www.cinemaprofile.com/theatre/view-aleya-cinema-kolkata-west-bengal.html
Alfaa Cinema Theatre,Morshi,Maharashtra,https://www.cinemaprofile.com/theatre/view-alfaa-cinema-morshi-maharashtra.html
Alikkal Cinemas Theatre,Ottapalam,Kerala,https://www.cinemaprofile.com/theatre/view-alikkal-cinemas-ottapalam-kerala.html
Alinkal Theatre,Taliparamba,Kerala,https://www.cinemaprofile.com/theatre/view-alinkal-theatre-taliparamba-kerala.html
Alishan Cinema Theatre,Thane,Maharashtra,https://www.cinemaprofile.com/theatre/view-alishan-cinema-thane-maharashtra.html
Alka Cinema Theatre,Begusarai,Bihar,https://www.cinemaprofile.com/theatre/view-alka-cinema-begusarai-bihar.html
Alka Cinema Theatre,Lohardaga,Jharkhand,https://www.cinemaprofile.com/theatre/view-alka-cinema-lohardaga-jharkhand.html
Alka Talkies Theatre,Gadarwara,Madhya Pradesh,https://www.cinemaprofile.com/theatre/view-alka-talkies-gadarwara-madhya-pradesh.html
Alka Theatre,Buxar,Bihar,https://www.cinemaprofile.com/theatre/view-alka-theatre-buxar-bihar.html
Alka Theatre,Pune,Maharashtra,https://www.cinemaprofile.com/theatre/view-alka-theatre-pune-maharashtra.html
Alka Theatre,Nadiad,Gujarat,https://www.cinemaprofile.com/theatre/view-alka-theatre-nadiad-gujarat.html
All Lights Film Society Theatre,Kochi,Kerala,https://www.cinemaprofile.com/theatre/view-all-lights-film-society-kochi-kerala.html
Alpana Cinema Theatre,Patna,Bihar,https://www.cinemaprofile.com/theatre/view-alpana-cinema-patna-bihar.html
Alpana Cinema Theatre,Vadodara,Gujarat,https://www.cinemaprofile.com/theatre/view-alpana-cinema-vadodara-gujarat.html
Alpana Cinema Theatre,Bulandshahr,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-alpana-cinema-bulandshahr-uttar-pradesh.html
Alpana Talkies Theatre,Gwalior,Madhya Pradesh,https://www.cinemaprofile.com/theatre/view-alpana-talkies-gwalior-madhya-pradesh.html
Alpana Talkies Theatre,Bhopal,Madhya Pradesh,https://www.cinemaprofile.com/theatre/view-alpana-talkies-bhopal-madhya-pradesh.html
Alpana Talkies Theatre,Junnardeo,Madhya Pradesh,https://www.cinemaprofile.com/theatre/view-alpana-talkies-junnardeo-madhya-pradesh.html
Altana Theatre,Mirzapur,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-altana-theatre-mirzapur-uttar-pradesh.html
AM Delux Theatre,Thiruthuraipoondi,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-am-delux-theatre-thiruthuraipoondi-tamil-nadu.html
Amala Theatre,Aluva,Kerala,https://www.cinemaprofile.com/theatre/view-amala-theatre-aluva-kerala.html
Aman Cinema Theatre,Ulhasnagar,Maharashtra,https://www.cinemaprofile.com/theatre/view-aman-cinema-ulhasnagar-maharashtra.html
Aman Picture Palace Theatre,Pakari Dayal,Bihar,https://www.cinemaprofile.com/theatre/view-aman-picture-palace-pakari-dayal-bihar.html
Amar Chitra Mandir Theatre,Nandurbar,Maharashtra,https://www.cinemaprofile.com/theatre/view-amar-chitra-mandir-nandurbar-maharashtra.html
Amar Chitra Mandir Theatre,Athani,Karnataka,https://www.cinemaprofile.com/theatre/view-amar-chitra-mandir-athani-karnataka.html
Amar Cinema Theatre,Miraj,Maharashtra,https://www.cinemaprofile.com/theatre/view-amar-cinema-miraj-maharashtra.html
Amar Cinema Theatre,Mumbai,Maharashtra,https://www.cinemaprofile.com/theatre/view-amar-cinema-mumbai-maharashtra.html
Amar Cineplex Theatre,Reasi,Jammu and Kashmir,https://www.cinemaprofile.com/theatre/view-amar-cineplex-reasi-jammu-and-kashmir.html
Amar Shree Theatre,Mangaluru,Karnataka,https://www.cinemaprofile.com/theatre/view-amar-shree-theatre-mangaluru-karnataka.html
Amar Talkies Theatre,South 24 Parganas,West Bengal,https://www.cinemaprofile.com/theatre/view-amar-talkies-south-24-parganas-west-bengal.html
Amar Talkies Theatre,Dhamtari,Chhattisgarh,https://www.cinemaprofile.com/theatre/view-amar-talkies-dhamtari-chhattisgarh.html
Amar Talkies Theatre,Gangawati,Karnataka,https://www.cinemaprofile.com/theatre/view-amar-talkies-gangawati-karnataka.html
Amar Talkies Theatre,Begusarai,Bihar,https://www.cinemaprofile.com/theatre/view-amar-talkies-begusarai-bihar.html
Amar Talkies Theatre,Alipurduar,West Bengal,https://www.cinemaprofile.com/theatre/view-amar-talkies-alipurduar-west-bengal.html
Amar Talkies Theatre,Tandwa,Jharkhand,https://www.cinemaprofile.com/theatre/view-amar-talkies-tandwa-jharkhand.html
Amar Theatre,Baruipur,West Bengal,https://www.cinemaprofile.com/theatre/view-amar-theatre-baruipur-west-bengal.html
Amar Theatre,Bhalki,Karnataka,https://www.cinemaprofile.com/theatre/view-amar-theatre-bhalki-karnataka.html
Amaravathi Theatre,Uthamapalayam,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-amaravathi-theatre-uthamapalayam-tamil-nadu.html
Amardeep Talkies Theatre,Mahnar,Bihar,https://www.cinemaprofile.com/theatre/view-amardeep-talkies-mahnar-bihar.html
Amardeep Theatre,Raipur,Chhattisgarh,https://www.cinemaprofile.com/theatre/view-amardeep-theatre-raipur-chhattisgarh.html
Amarnath Theatre,Dhenkanal,Odisha,https://www.cinemaprofile.com/theatre/view-amarnath-theatre-dhenkanal-odisha.html
Amba Cinema Theatre,New Delhi,Delhi,https://www.cinemaprofile.com/theatre/view-amba-cinema-new-delhi-delhi.html
Amba Cinema Theatre,Piro,Bihar,https://www.cinemaprofile.com/theatre/view-amba-cinema-piro-bihar.html
Amba Picture Palace Theatre,Dhaka,Bihar,https://www.cinemaprofile.com/theatre/view-amba-picture-palace-dhaka-bihar.html
Amba Theatre,Hyderabad,Telangana,https://www.cinemaprofile.com/theatre/view-amba-theatre-hyderabad-telangana.html
Ambadi Theatre,Koyilandi,Kerala,https://www.cinemaprofile.com/theatre/view-ambadi-theatre-koyilandi-kerala.html
Ambar Chitramandir Theatre,Madhepura,Bihar,https://www.cinemaprofile.com/theatre/view-ambar-chitramandir-madhepura-bihar.html
Ambe Picture Palace Theatre,Samastipur,Bihar,https://www.cinemaprofile.com/theatre/view-ambe-picture-palace-samastipur-bihar.html
Amber Cinema Theatre,Ahmedabad,Gujarat,https://www.cinemaprofile.com/theatre/view-amber-cinema-ahmedabad-gujarat.html
Amber Cinema Theatre,Jamnagar,Gujarat,https://www.cinemaprofile.com/theatre/view-amber-cinema-jamnagar-gujarat.html
Amber Cinema Theatre,Himatnagar,Gujarat,https://www.cinemaprofile.com/theatre/view-amber-cinema-himatnagar-gujarat.html
Ambica Complex Theatre,Eluru,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-ambica-complex-eluru-andhra-pradesh.html
Ambica Picture Palace Theatre,Dhaka,Bihar,https://www.cinemaprofile.com/theatre/view-ambica-picture-palace-dhaka-bihar.html
Ambica Theatre,Chandragiri,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-ambica-theatre-chandragiri-andhra-pradesh.html
Ambica Theatre,Mandapeta,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-ambica-theatre-mandapeta-andhra-pradesh.html
Ambiga Cinemas Theatre,Madurai,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-ambiga-cinemas-madurai-tamil-nadu.html
Ambika Theatre,Kavathe Mahankal,Maharashtra,https://www.cinemaprofile.com/theatre/view-ambika-theatre-kavathe-mahankal-maharashtra.html
Ameer Talkies Theatre,Bijapur,Karnataka,https://www.cinemaprofile.com/theatre/view-ameer-talkies-bijapur-karnataka.html
Ameer Theatre,Cuddapah,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-ameer-theatre-cuddapah-andhra-pradesh.html
American Centre Theatre,New Delhi,Delhi,https://www.cinemaprofile.com/theatre/view-american-centre-new-delhi-delhi.html
Amir Talkies Theatre,Khed,Maharashtra,https://www.cinemaprofile.com/theatre/view-amir-talkies-khed-maharashtra.html
Amir Theatre,Muddebihal,Karnataka,https://www.cinemaprofile.com/theatre/view-amir-theatre-muddebihal-karnataka.html
Amirtham Theatre,Madurai,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-amirtham-theatre-madurai-tamil-nadu.html
Amirtharaj Theatre,Virudhunagar,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-amirtharaj-theatre-virudhunagar-tamil-nadu.html
Amit Picture Palace Theatre,Adapur,Bihar,https://www.cinemaprofile.com/theatre/view-amit-picture-palace-adapur-bihar.html
Amit Picture Palace Theatre,West Champaran,Bihar,https://www.cinemaprofile.com/theatre/view-amit-picture-palace-west-champaran-bihar.html
Amit Talkies Theatre,Sakra,Bihar,https://www.cinemaprofile.com/theatre/view-amit-talkies-sakra-bihar.html
Amman Arangam Theatre,Salem,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-amman-arangam-salem-tamil-nadu.html
AMR Cinemas Theatre,Jammu,Jammu and Kashmir,https://www.cinemaprofile.com/theatre/view-amr-cinemas-jammu-jammu-and-kashmir.html
Amrit Talkies Theatre,Saharanpur,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-amrit-talkies-saharanpur-uttar-pradesh.html
Amruth Theatre,Bengaluru,Karnataka,https://www.cinemaprofile.com/theatre/view-amruth-theatre-bengaluru-karnataka.html
Amruth Theatre,Gooty,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-amruth-theatre-gooty-andhra-pradesh.html
Amrutha Cinema Theatre,Hanamkonda,Telangana,https://www.cinemaprofile.com/theatre/view-amrutha-cinema-hanamkonda-telangana.html
Amrutha Mahal Theatre,Hindupur,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-amrutha-mahal-hindupur-andhra-pradesh.html
Amudha Theatre,Karur,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-amudha-theatre-karur-tamil-nadu.html
Anand Chitra Mandir Theatre,Huvinahadagali,Karnataka,https://www.cinemaprofile.com/theatre/view-anand-chitra-mandir-huvinahadagali-karnataka.html
Anand Chitra Mandir Theatre,Tamkuhi,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-anand-chitra-mandir-tamkuhi-uttar-pradesh.html
Anand Cine Complex Theatre,Kurnool,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-anand-cine-complex-kurnool-andhra-pradesh.html
Anand Cine Magic Theatre,Gandevi,Gujarat,https://www.cinemaprofile.com/theatre/view-anand-cine-magic-gandevi-gujarat.html
Anand Cinema Theatre,Gaya,Bihar,https://www.cinemaprofile.com/theatre/view-anand-cinema-gaya-bihar.html
Anand Cinema Theatre,Jodhpur,Rajasthan,https://www.cinemaprofile.com/theatre/view-anand-cinema-jodhpur-rajasthan.html
Anand Cinema Theatre,Varanasi,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-anand-cinema-varanasi-uttar-pradesh.html
Anand Cinemas Theatre,Mumbai,Maharashtra,https://www.cinemaprofile.com/theatre/view-anand-cinemas-mumbai-maharashtra.html
Anand Mahal Theatre,Amroha,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-anand-mahal-amroha-uttar-pradesh.html
Anand Talkies Theatre,Deodurga,Karnataka,https://www.cinemaprofile.com/theatre/view-anand-talkies-deodurga-karnataka.html
Anand Talkies Theatre,Jintur,Maharashtra,https://www.cinemaprofile.com/theatre/view-anand-talkies-jintur-maharashtra.html
Anand Talkies Theatre,Guna,Madhya Pradesh,https://www.cinemaprofile.com/theatre/view-anand-talkies-guna-madhya-pradesh.html
Anand Theatre,Kottayam,Kerala,https://www.cinemaprofile.com/theatre/view-anand-theatre-kottayam-kerala.html
Anand Theatre,Agasteeswaram,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-anand-theatre-agasteeswaram-tamil-nadu.html
Anand Theatre,Vilavancode,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-anand-theatre-vilavancode-tamil-nadu.html
Anand Theatre,Kangayam,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-anand-theatre-kangayam-tamil-nadu.html
Anand Theatre,Sengottai,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-anand-theatre-sengottai-tamil-nadu.html
Anand Theatre,Krishnagiri,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-anand-theatre-krishnagiri-tamil-nadu.html
Anand Theatre,Bengaluru,Karnataka,https://www.cinemaprofile.com/theatre/view-anand-theatre-bengaluru-karnataka.html
Anand Theatre,Malappuram,Kerala,https://www.cinemaprofile.com/theatre/view-anand-theatre-malappuram-kerala.html
Anand Theatre,Bhupalapalli,Telangana,https://www.cinemaprofile.com/theatre/view-anand-theatre-bhupalapalli-telangana.html
Anand Theatre,Warangal,Telangana,https://www.cinemaprofile.com/theatre/view-anand-theatre-warangal-telangana.html
Anand Theatre,Gokak,Karnataka,https://www.cinemaprofile.com/theatre/view-anand-theatre-gokak-karnataka.html
Anand Theatre,Sindgi,Karnataka,https://www.cinemaprofile.com/theatre/view-anand-theatre-sindgi-karnataka.html
Anand Theatre,Lucknow,Uttar Pradesh,https://www.cinemaprofile.com/theatre/view-anand-theatre-lucknow-uttar-pradesh.html
Anand Theatre,Kakinada,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-anand-theatre-kakinada-andhra-pradesh.html
Anand Theatre,Nagari,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-anand-theatre-nagari-andhra-pradesh.html
Anand Theatre,Gudivada,Andhra Pradesh,https://www.cinemaprofile.com/theatre/view-anand-theatre-gudivada-andhra-pradesh.html
Anandam Cinema Theatre,Memari,West Bengal,https://www.cinemaprofile.com/theatre/view-anandam-cinema-memari-west-bengal.html
Anandh Theatre,Dharmapuri,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-anandh-theatre-dharmapuri-tamil-nadu.html
Anandha Theatre,Thirumangalam,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-anandha-theatre-thirumangalam-tamil-nadu.html
Anandi Theatre,Sasaram,Bihar,https://www.cinemaprofile.com/theatre/view-anandi-theatre-sasaram-bihar.html
Ananta Theatre,Girwa,Rajasthan,https://www.cinemaprofile.com/theatre/view-ananta-theatre-girwa-rajasthan.html
Ananthaveera Theatre,Kalpetta,Kerala,https://www.cinemaprofile.com/theatre/view-ananthaveera-theatre-kalpetta-kerala.html
Anaswara Theatre,Kottayam,Kerala,https://www.cinemaprofile.com/theatre/view-anaswara-theatre-kottayam-kerala.html
Anbu Cinema Theatre,Lalgudi,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-anbu-cinema-lalgudi-tamil-nadu.html
Anbu Theatre,Tiruvannamalai,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-anbu-theatre-tiruvannamalai-tamil-nadu.html
Andal Cinema Theatre,Srivilliputhur,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-andal-cinema-theatre-srivilliputhur-tamil-nadu.html
Andavar Theatre,Thrissur,Kerala,https://www.cinemaprofile.com/theatre/view-andavar-theatre-thrissur-kerala.html
Andhra Club Theatre,Chennai,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-andhra-club-chennai-tamil-nadu.html
Andhra Pradesh Film Chamber of Commerce Theatre,Hyderabad,Telangana,https://www.cinemaprofile.com/theatre/view-andhra-pradesh-film-chamber-of-commerce-hyderabad-telangana.html
Andhra Pradesh State Film Television and Theatre Development Corporation,Hyderabad,Telangana,https://www.cinemaprofile.com/theatre/view-andhra-pradesh-state-film-television-and-theatre-development-corporation-hyderabad-telangana.html
Andhra Social and Cultural Association Theatre,Chennai,Tamil Nadu,https://www.cinemaprofile.com/theatre/view-andhra-social-and-cultural-association-chennai-tamil-nadu.html
